Gene_ID/FPKM	Intact	bridge	distal
2900076A07Rik	4.46018	2.0043465	2.83204
2900079G21Rik	0	0	0
2900092C05Rik	0	0	0
2900092D14Rik	0	0	0
2900097C17Rik	61.10815	58.992475	47.5062
3000002C10Rik	0.54820525	0.472951075	0.5488335
3010001F23Rik	0.7223652	0.5932975	0.0122005
3010026O09Rik	6.44974975	10.23585	7.441835
3010033K07Rik	0.408045	0	0
3100003L05Rik	0	0	0
3110001I22Rik	1.7105275	2.667265	1.556789
3110002H16Rik	12.218875	11.6753625	8.0008
3110007F17Rik	6.3516075	10.110277	8.78516
3110009E18Rik	14.191425	12.599833	5.7859475
3110009F21Rik	0	0	0
3110015C05Rik	0	0	0
3110021A11Rik	0.44311125	0.138655	0.172152
3110021N24Rik	1.00419275	0.089154225	0.68518355
3110035E14Rik	0.00335695	0	0
3110039I08Rik	0	0	0.0908465
3110039M20Rik	0	0	0
3110040N11Rik	8.8388825	18.510125	9.79061
3110043O21Rik	4.00456075	8.160565	6.20572
3110045C21Rik	2.949095	0	0.546041325
3110052M02Rik	3.4585275	2.2687675	0.306931
3110056K07Rik	7.4604175	3.4163245	5.6650775
3110057O12Rik	3.36711625	2.7097825	2.4860925
3110062M04Rik	1.24176675	1.6376515	1.18286
3110070M22Rik	1.614605	3.5940725	2.5491375
3110079O15Rik	0	0	0
3110082I17Rik	6.4562625	16.279605	5.6419805
3110082J24Rik	0	0	0
3110099E03Rik	0	0	0
3200001D21Rik	0.02286445	0.10818425	0.02532225
3300002I08Rik	1.25837	0.410611	2.58972125
3300005D01Rik	0	0	0
3425401B19Rik	0	0	0
3632451O06Rik	4.7698225	1.9003325	3.891715
3632454L22Rik	0.4871275	0	0
3830403N18Rik	6.0532475	4.539565	10.2473975
3830406C13Rik	18.4484	15.527375	11.3448625
3830408C21Rik	0.71087375	0	0.075261
3830417A13Rik	0	0	0
3930402G23Rik	0	0	0.226719575
4430402I18Rik	0.433577925	0.006103625	0.168141
4631405J19Rik	0.02659825	0	0
4632415L05Rik	3.833215	0.28885325	3.098795
4632427E13Rik	9.8320325	4.5300875	7.329815
4632428C04Rik	0	0	0.02026645
4632428N05Rik	4.6617235	8.7748525	17.20455
4632434I11Rik	0.491299	6.1118425	0
4732416N19Rik	0.0304535	0	0.06834975
4732456N10Rik	0	0	0
4732471J01Rik	0.360899	2.9877E-44	0.169307425
4732490B19Rik	0	0	0
4732491K20Rik	4.5067225	1.00872425	1.2093165
4831440E17Rik	0.1661277	0	0.630474678
4833403I15Rik	1.158107	0	1.08890825
4833411C07Rik	0	0.2847191	0.06913925
4833412C05Rik	0.908746825	2.52995	0.5299125
4833417C18Rik	0.9241645	0.266885	0.041095
4833418N02Rik	0.362484775	0.3880226	0.481648
4833419F23Rik	1.6566225	0	0.683665
4833420G17Rik	13.3725	4.33459	8.4071225
4833422C13Rik	0.4133485	1.22885	0.067648
4833423E24Rik	0	0	0
4833424O15Rik	0	0	0.0951995
4833427F10Rik	0	0.21117375	0.06582475
4833427G06Rik	0	0	0.141514
4833428L15Rik	0	0	0
4833439L19Rik	96.951975	80.171775	46.450325
4921501E09Rik	0	0	0
4921504A21Rik	0.94622875	0.6137205	0.49670375
4921504E06Rik	0	0	0
4921506M07Rik	0	0	0
4921507L20Rik	0.0227319	0.15640375	0.011282975
4921507P07Rik	0	0	0.007058725
4921508D12Rik	0	0	0
4921509C19Rik	0	0	0
4921509O07Rik	0	0	0.006351975
4921511C10Rik	0.23655	0	0.74458025
4921511C20Rik	0	0	0
4921511H03Rik	0	0	0
4921511I17Rik	0	0	0
4921511M17Rik	0	0	0
4921513I03Rik	0.0086576	0	0
4921515E04Rik	0	0	0
4921517D22Rik	0	0	0
4921524J17Rik	18.81225	17.529	13.6618125
4921524L21Rik	0	0	0
4921525O09Rik	0	0	0
4921529L05Rik	0	0	0
4921530L21Rik	0	0	0
4921531C22Rik	3.3233275	3.553405	3.1965725
4921531P14Rik	0	0	0
4921533I20Rik	0	0	0
4921534H16Rik	0	0	0
4921536K21Rik	0	0.009497638	0.19281775
4921539E11Rik	0	0	0
4922502D21Rik	0	0	0
4922502H24Rik	0	0	0
4922502N22Rik	0	0	0
4930401C15Rik	0	0	0
4930401O10Rik	0	0	0
4930401O12Rik	0	0	0
4930402F06Rik	0	0	0
4930402F11Rik	0	0	0
4930402H24Rik	10.814755	6.0118325	6.0595275
4930402K13Rik	0	0	0
4930404A05Rik	0	0	0
4930404A10Rik	0	0	0
4930404H11Rik	0.64895025	0	0.46911125
4930404I05Rik	0.2146635	0	0
4930404N11Rik	0.8514855	0.37058525	2.1428875
4930405A10Rik	0	0	0
4930405A21Rik	0.4942167	0	0.43449
4930405D11Rik	0	0	0
4930405J17Rik	0	0	0
4930405L22Rik	0	0	0
4930406D18Rik	0	0	0
4930407I10Rik	0	0	0
4930412B13Rik	0	0	0
4930412C18Rik	0.757773	0	0.32192625
4930412D23Rik	0	0	0
4930412O13Rik	0	0	0
4930413E15Rik	0	0	0
4930413F20Rik	0.4174745	0.07719975	0.67891645
4930413G21Rik	0.239115125	0.195734375	0.17269925
4930413M19Rik	0	0	0
4930414L22Rik	3.423705	3.2000625	2.418099
4930414N06Rik	0.023885775	3.72785E-10	0.1008145
4930415F15Rik	0	0	0
4930415L06Rik	0	0	0
4930415O20Rik	0	0	0
4930417O13Rik	0	0	0
4930417O22Rik	0	0	0
4930419G24Rik	0.067904	0	0.058764275
4930423M02Rik	0	0	0
4930425K10Rik	0	0	0
4930425O10Rik	0	0	0
4930426D05Rik	0	0	0
4930426L09Rik	0	0.302285	0.67075375
4930427A07Rik	2.01268925	10.91429	2.5165225
4930428D18Rik	0	0	0
4930428E07Rik	0	0	0
4930428G15Rik	0	0	0
4930428O21Rik	0	0	0
4930429B21Rik	0.08768075	0.01260275	0
4930429D17Rik	0	0	0.02135945
4930429F11Rik	0	0	0
4930429F24Rik	3.04141	0	0.64997725
4930430A15Rik	0	0	0
4930430D24Rik	0	0	0
4930430F08Rik	6.28747	3.1362235	2.444051
4930430F21Rik	0	0	0
4930430J02Rik	0	0.256045	0
4930431F12Rik	0	0	0.000939603
4930431P03Rik	0	0	0
4930432J09Rik	0	0	0.143109
4930432K21Rik	1.2956005	0.7626925	0.23796025
4930432M17Rik	0	0	0
4930433B08Rik	0	0	0
4930433I11Rik	0	0	0
4930433N12Rik	0.54768625	0	0
4930434J06Rik	0	0	0
4930435E12Rik	0	0	0
4930438E09Rik	0	0	0
4930440C22Rik	0	0	0
4930440I19Rik	0	0	0
4930441J16Rik	0	0	0
4930442J19Rik	0	0	0
4930442L01Rik	0	0	0
4930443O20Rik	0	0	0
4930444F02Rik	0	0	0
4930444G20Rik	0	0	0
4930444M15Rik	0	0	0
4930444P10Rik	0.4469175	0	0.046468
4930447A16Rik	0	0	0.1061345
4930447C04Rik	0	0.02568875	0
4930447J18Rik	0	0	0
4930447K03Rik	0	0.11503275	0
4930447N08Rik	0	0	0
4930448C13Rik	0	0	0
4930448F12Rik	0	0	0
4930448H16Rik	0	0	0
4930448I06Rik	0	0	0
4930448I18Rik	0	0	0
4930448K20Rik	0	0	0
4930449E01Rik	0	0	0
4930449E18Rik	0	0	0
4930449I24Rik	0	0	0
4930451C15Rik	0	0	0
4930451G09Rik	0.2613858	0	0.4070275
4930451I11Rik	0	0	0
4930452A19Rik	0	0	0
4930452B06Rik	0	0.006444075	0.3235675
4930452G13Rik	0	0	0.1573265
4930452N14Rik	0	0	0
4930453H23Rik	0	0	0
4930453L07Rik	0	0	0
4930453N24Rik	13.8719575	25.78655	20.221175
4930455B14Rik	0	0	0
4930455C13Rik	0.09419695	4.1706E-169	0.120189575
4930455D15Rik	0.006376575	0	0
4930455F16Rik	0	0	0
4930455H04Rik	0.0159527	1.11194E-10	0.0240585
4930455J16Rik	0	0	0
4930456L15Rik	0	0	0
4930459C07Rik	0	0	0
4930459L07Rik	0	0	0
4930461G14Rik	1.59461	0	0
4930463O16Rik	0	0	0.04245375
4930465K10Rik	0	0	0
4930465M20Rik	0	0	0
4930467D21Rik	0	0	0.00713455
4930467E23Rik	0	0	0.034266
4930467K11Rik	0	0	0
4930468A15Rik	0	0	0
4930469G21Rik	0	0	0
4930470H14Rik	0.013285448	0	0.013282975
4930470P17Rik	0	0	0
4930471C04Rik	0	0	0
4930471G03Rik	0	0	0
4930471M09Rik	0	0	0.06779975
4930473A02Rik	0.0464844	0	0.13611265
4930473O22Rik	0	0	0
4930474G06Rik	0.12338725	0	0
4930474H20Rik	0	0	0
4930474M22Rik	0.59034175	0	0.41194175
4930474N05Rik	0	0	0
4930474N09Rik	0	0	0
4930478L05Rik	0.18644425	0	0
4930478P22Rik	0	0	0
4930479D17Rik	0.070949	0	0
4930480E11Rik	0	0	0
4930480G23Rik	0	0	0
4930480K15Rik	0	0	0
4930480M12Rik	0	0	0
4930481A15Rik	3.48434	0.57699425	2.1142155
4930482G09Rik	0	0	0
4930483J18Rik	0	0	0
4930483K19Rik	0.027051001	1.25712E-10	0
4930483O08Rik	0	0	0
4930486F22Rik	0	0	0
4930486I03Rik	0	0	0
4930486L24Rik	0.078924	0	1.9148425
4930487D11Rik	0	0	0
4930487H11Rik	0.286949	0	0.7684679
4930488B22Rik	0	0	0
4930488L21Rik	0	0	0
4930500F04Rik	0	0	0
4930500J02Rik	0	0.6844575	0
4930500L23Rik	0	0	0
4930502A04Rik	0	0	0
4930502E09Rik	0.1945465	0.193312	0.044207
4930502E18Rik	0	1.5630475	0.101413
4930503B20Rik	0	0.01490055	0
4930503E14Rik	0	0	0
4930503E24Rik	0	0	0
4930503H13Rik	0	0	0
4930503L19Rik	5.2737625	2.1327075	2.542515
4930503O07Rik	0	0	0
4930504O13Rik	0	0	0
4930505A04Rik	0	0	0.2375465
4930505G20Rik	0	0	0
4930506C21Rik	0.91006	0.363885	0.94323565
4930506M07Rik	11.5738425	13.621125	6.8057375
4930507D05Rik	0.1974366	0.008399725	0.007653875
4930507D10Rik	0	0	0
4930509E16Rik	0	0	0
4930509J09Rik	0	0	0
4930509K18Rik	0	0	0
4930511A02Rik	0	0	0
4930511E03Rik	0	0	0
4930511M06Rik	0	0	0.291230045
4930512B01Rik	0.019696875	4.12623E-10	3.10286E-10
4930513D17Rik	0	0	0
4930513N10Rik	0.1829575	1.10499125	0.18955175
4930513O06Rik	0	0	0
4930515B02Rik	0	0	0
4930515G01Rik	0.50542075	0	0.219295
4930515G16Rik	0	0	0
4930515L03Rik	0	0	0
4930515L19Rik	0	0	0
4930517E11Rik	0	0	0
4930518P08Rik	0	0	0
4930519D14Rik	0	0	0
4930519F09Rik	0	0	0.0127625
4930519F16Rik	0	0	0
4930519F24Rik	0	0	0
4930519G04Rik	0.000377115	0	0.001702365
4930519H02Rik	0	0	0
4930520O04Rik	5.8632975	0.0110001	0
4930520P13Rik	0	0	0
4930521E06Rik	0	0	0
4930522H14Rik	0	0	0
4930522O17Rik	0	0	0
4930523C07Rik	12.5660475	9.7861375	7.27475
4930523O13Rik	0	0	0
4930524B15Rik	0	0	0
4930524C18Rik	0	0	0
4930524N10Rik	0	0	0
4930524O05Rik	0	0	0
4930524O08Rik	0	0	0
4930525D18Rik	0	0	0
4930525G20Rik	0	0	0
4930525M21Rik	0	0	0
4930526I15Rik	2.192365	2.25883625	2.60413
4930526L06Rik	0	0	0
4930527F14Rik	0	0	0
4930527G23Rik	0	0	0
4930528A17Rik	0.252185575	0	0.023090275
4930528D03Rik	0.00322475	0	0
4930528P14Rik	0	0	0
4930529C04Rik	0.009498848	0.010140548	0
4930529K09Rik	0	0	0
4930529L06Rik	0	0	0
4930529M08Rik	0	0	0
4930532M18Rik	0	0	0
4930533B01Rik	0	0	0.009366425
4930533P14Rik	0	0	0
4930538K18Rik	0.988838	0	0
4930539C22Rik	0	0	0
4930539E08Rik	0.010051575	0	0
4930539J05Rik	0.13909675	0.63339775	0.72669425
4930539M17Rik	0	0	0
4930539N22Rik	0	0	0
4930540M03Rik	0	0	0
4930542C21Rik	0	0	0
4930542D17Rik	0	0	0
4930543E12Rik	0	0	0
4930544D05Rik	0	0	0
4930544G11Rik	0	0	0
4930544M13Rik	0	0	0
4930545E07Rik	0	0	0
4930545H06Rik	0	0	0
4930545L23Rik	0	0	0.1520005
4930546C10Rik	0	0	0
4930546K05Rik	0	0	0
4930547E08Rik	0	0	0
4930547E14Rik	0	0	0
4930548G14Rik	0	0	0
4930548H24Rik	0	0.69226	0
4930548J01Rik	0	0	0
4930548K13Rik	0	0	0
4930549C01Rik	0	0	0
4930549G23Rik	0.6533925	5.2561E-28	1.56763375
4930550C14Rik	2.259515	0	0.77057325
4930550L24Rik	0	0	0
4930552N02Rik	0	0	0
4930552P12Rik	0	0.59671	0.0307075
4930553E22Rik	0	0	0
4930554C24Rik	0	0	0
4930555B11Rik	0	0	0
4930555G01Rik	0.000800595	0	0.004717725
4930556C24Rik	0	0	0
4930556G01Rik	0	0	0
4930556J02Rik	0	0	0
4930556M19Rik	1.19987595	0.9855965	0.4730205
4930556N09Rik	0	0	0
4930557A04Rik	0	0	0
4930557J02Rik	0	0	0
4930558C23Rik	0	0	0
4930558G05Rik	0	0	0
4930558J18Rik	0	1.824392	0.06117925
4930558K02Rik	0.1578175	0	0.0196474
4930562C15Rik	0.0511455	0.0466215	0
4930562F07Rik	1.216143106	1.219600202	1.595479641
4930563D23Rik	0	0	0
4930563E18Rik	0	0	0
4930563E22Rik	1.028983925	0	1.22297
4930563F08Rik	0.08713075	0	0.546283
4930563M20Rik	0	0	0
4930564B18Rik	0	0	0
4930564C03Rik	0	0	0
4930564D02Rik	0	0	0
4930565D16Rik	0	0	0
4930565N06Rik	0.01851035	0	0
4930567H12Rik	0	0	0
4930567H17Rik	0	0	0
4930567J20Rik	0	0	0
4930567K20Rik	0	0	0
4930568D16Rik	0	0	0
4930568E12Rik	0	0	0
4930568G15Rik	0	0	0
4930570G19Rik	0.72033225	0	0.906139875
4930571K23Rik	0	0	0
4930571O06Rik	0	0	0
4930572K03Rik	0	0	0
4930572O03Rik	0	0	0
4930572O13Rik	0	0	0
4930573O16Rik	0	0	0
4930577N17Rik	0.35198735	0.73071525	0.24133575
4930578C19Rik	0.7217754	1.27449	0.0560045
4930578E11Rik	0	0	0
4930578I06Rik	0	0	0
4930578M01Rik	0.176187875	0.008033475	0
4930578N18Rik	0	0	0
4930579F01Rik	0	0	0
4930579G18Rik	0.077072775	0.04406325	0.37183045
4930579G24Rik	3.364255	10.779887	3.657658718
4930579K19Rik	0.950905	0.296305	2.08274825
4930581F22Rik	0.1468338	0.2096801	0.092279825
4930583K01Rik	0	0.5856	0
4930583P06Rik	0	0	0
4930584F24Rik	0	0	0
4930590J08Rik	0.002775475	0	0
4930590L20Rik	0	0	0
4930591A17Rik	0	0	0
4930592A05Rik	2.2392E-195	3.9438E-136	7.1327E-190
4930592I03Rik	0	0	0
4930593A02Rik	0	0	0
4930593C16Rik	0	0	0
4930594C11Rik	0.132764	0	0.0146929
4930595M18Rik	0	0	0
4930596D02Rik	0	0	0
4930596I21Rik	0	0	0
4930597G03Rik	0	0	0
4930598F16Rik	0	0	0
4930599N23Rik	0.3578565	1.403452503	0.389273252
4931402G19Rik	0.008858575	1.3717E-196	0.062925825
4931403E22Rik	0	0	0
4931403G20Rik	0.005991325	0	0
4931406B18Rik	0	0	0
4931406C07Rik	9.2144575	5.0070575	6.01385
4931406H21Rik	1.02645	0.5963675	3.4474675
4931406P16Rik	10.5087925	10.290425	9.0913375
4931408C20Rik	0	0	0
4931408D14Rik	0.0142618	0	0
4931409K22Rik	0	0	0
4931412M21	0	0	0
4931414P19Rik	1.86268665	0.41384175	0.89158475
4931417E11Rik	0	0	0
4931419H13Rik	0	0	0
4931420L22Rik	0	0	0
4931423N10Rik	0	0	0
4931428F04Rik	0.225178271	1.701481	2.18158E-07
4931428L18Rik	0	0	0
4931429I11Rik	0.2234015	0	0.02874675
4931429L15Rik	0	0	0
4931429P17Rik	0	0	0
4931430N09Rik	0	0	0
4931431B13Rik	0	0	0
4931431C16Rik	0.05068525	0.02809712	0.0946095
4931431F19Rik	0	0	0
4931440F15Rik	0.07360339	0.001478048	0.0057455
4931440J10Rik	0	0	0
4931440L10Rik	0	0	0
4931440P22Rik	1.11649325	0.2426567	0.468807075
4932411E22Rik	6.2714775	0.2646575	0
4932411N23Rik	0	0	0
4932412D23Rik	0	0	0
4932413F04Rik	0	0	0
4932414J04Rik	0	0	0
4932414N04Rik	0	0	0
4932415M13Rik	0	0	0
4932416H05Rik	3.02085	1.87903	2.4300475
4932416K20Rik	0	0	0
4932418E24Rik	0.024101225	0	0
4932429P05Rik	0	0	0
4932435O22Rik	0.3467385	0	0
4932438A13Rik	3.0279	1.2766115	2.6326675
4932438H23Rik	0.17024625	0	0.10432825
4932441J04Rik	0	0	0
4932443I19Rik	0	0.48491	0
4932702P03Rik	1.26314E-07	2.57418E-09	5.78295E-07
4933400A11Rik	0.15069325	0	0
4933400B14Rik	0	0	0
4933400C23Rik	0	0	0
4933400F21Rik	0.74234425	0.2990094	1.05596375
4933400L20Rik	0	0	0
4933401B06Rik	0	0	0
4933401D09Rik	0	0	0
4933401H06Rik	0	0	0
4933402C06Rik	0	0	0
4933402D24Rik	0.123334	0	0
4933402E13Rik	0	0	0
4933402J07Rik	0	0	0
4933402J10Rik	0	0	0
4933402J15Rik	0	0	0
4933402N03Rik	0	0	0
4933402N22Rik	0	0	0
4933402P03Rik	0	0	0
4933403O08Rik	0	0	0
4933404G15Rik	0	0	0
4933404K08Rik	0	0	0
4933404O12Rik	0.5331108	1.13720125	0.115017875
4933405D12Rik	0	0	0
4933405E24Rik	0	0	0
4933405L10Rik	0	0	0
4933405O20Rik	0	0	0
4933406C10Rik	0.10788525	0	0.06092375
4933406D12Rik	0	0	0
4933406F09Rik	0	0	0
4933406G16Rik	0	0	0
4933406I18Rik	0	0	0
4933406J08Rik	0	0	0
4933406J10Rik	0.01181295	0	0.00991955
4933406K04Rik	0	0	0
4933406M09Rik	0	0	0
4933407E24Rik	0	0.5585025	0
4933407G14Rik	0.01136345	0	0
4933407I05Rik	0	0	0
4933407K13Rik	1.9680725	0.014298875	0.19402888
4933407L21Rik	0	0	0
4933408B17Rik	0.089502	0	0.523406
4933408J17Rik	5.0779E-15	6.75692E-11	0.004571675
4933408N05Rik	0.48175675	0	0.07159075
4933409G03Rik	0	0	0
4933409K07Rik	0.62789235	0.80082259	0.335215625
4933411E08Rik	0.678099	0	0
4933411G06Rik	0	0	0
4933411G11Rik	0	0	0
4933411K16Rik	0	0	0
4933411K20Rik	3.8426875	4.9455375	6.06482
4933412E12Rik	2.217058	2.981925	4.20274225
4933412E24Rik	0	0	0
4933412O06Rik	0	0	0
4933413G19Rik	0	0	0
4933413J09Rik	0.1560425	0	0.0048305
4933413L06Rik	0.23430475	0.03929175	0.24580815
4933415F23Rik	0	0	0
4933416C03Rik	0	0	0
4933416E03Rik	0.0065637	0	0
4933416I08Rik	0	0	0
4933416M06Rik	0	0	0
4933416M07Rik	0	0	1.39926E-30
4933417A18Rik	8.36453E-10	0	0
4933417D19Rik	0.3686435	0	0.0448345
4933417E11Rik	0	0	0.8341725
4933417G07Rik	0	0	0
4933417O13Rik	0	0	0
4933421I07Rik	0	0	0
4933421O10Rik	1.1829055	0.928677875	1.67784925
4933422A05Rik	0	0	0
4933422H20Rik	0	0	0
4933424G05Rik	0	0	0
4933424G06Rik	0	0.10292425	0
4933425B07Rik	0	0	0
4933425L06Rik	0	0	0
4933426M11Rik	12.372025	11.64908	5.6806125
4933427D06Rik	0	0	0
4933427D14Rik	2.7550375	0.8587675	1.27646425
4933427E11Rik	0.1611035	0.02954625	0
4933427E13Rik	0	0	0
4933427G17Rik	0.277243025	0	0.004624875
4933427I22Rik	0	0	0
4933428C19Rik	0	0	0
4933428G20Rik	0.215406475	0.472560125	3.92702075
4933429K18Rik	0	0	0
4933429O19Rik	0	0	0
4933430H16Rik	0	0	0
4933430I17Rik	0.28175725	0	0.330914
4933430M04Rik	0.5124015	0	0
4933430N04Rik	0	0	0
4933431E20Rik	3.6887825	1.137739125	1.21260425
4933431G14Rik	0.04303125	0	0.12901175
4933432G23Rik	0	0	0
4933432I03Rik	0.6892775	0	0.009001375
4933432I09Rik	0.041264	0	0
4933432K03Rik	0	0	0
4933433C11Rik	0	0	0
4933433F19Rik	0	0	0
4933433G08Rik	0	0	0
4933433G15Rik	0	0	0.7071075
4933433G19Rik	0.086122	0	0.02014705
4933433H22Rik	0	0	0
4933434E20Rik	42.25135	48.228875	35.10375
4933434I20Rik	0	0	0
4933436E23Rik	0	0	0
4933436H12Rik	0	0	0
4933436I01Rik	0	0	0
4933438B17Rik	0	0	0
4933438K21Rik	0	0	0
4933439C10Rik	4.11015	0.80095285	1.74260875
4933439K11Rik	0.012947775	0	0
4933440J02Rik	0	0	0
4933440M02Rik	0	0	0
5031410I06Rik	0	0	0
5031414D18Rik	0.60258715	1.5995615	4.04593825
5031425E22Rik	6.24497	0.954314	2.42993975
5031425F14Rik	0	0.314015	0.4975235
5031426D15Rik	2.2144955	0.4056715	1.191116
5031434C07Rik	0	0	0
5031434O11Rik	1.5067675	0.5807975	0.1854845
5031439G07Rik	3.129575	5.7157615	4.9663375
5033403H07Rik	0	0	0
5033404E19Rik	0	0	0
5033406O09Rik	0.5743375	0.2712325	0.412882
5133400J02Rik	0	0	0
5330411J11Rik	0	0	0
5330413P13Rik	0	0	0
5330417C22Rik	0	0	0
5330426P16Rik	77.53815	11.7717225	8.01731
5330434G04Rik	0.17979505	0	0.13632825
5330439B14Rik	7.3629E-230	0	0
5430401F13Rik	0	0	0
5430402E10Rik	0	0	0
5430402O13Rik	0.225897575	0.0419655	0.4479065
5430403N17Rik	0	0	0.2592385
5430405H02Rik	6.9852975	3.219912	2.80015775
5430416N02Rik	6.579705	2.56564	1.3793225
5430416O09Rik	2.278008	0	1.6157042
5430417L22Rik	16.56672	16.79055	10.282125
5430419D17Rik	0	0	0
5430421F17Rik	0	0	0
5430421N21Rik	0.000825998	0	0
5430425K12Rik	0	0	0
5430427M07Rik	0	0	0
5430427O19Rik	1.348619425	0.743692075	1.624363
5430428K19Rik	0	0	0
5430434I15Rik	0	0	0
5430435G22Rik	17.253095	20.24465	19.869525
5430437J10Rik	0	0.8356025	0
5430440P10Rik	0	0	0
5530400C23Rik	0	0	0
5530401A14Rik	0	0	0
5530601H04Rik	1.753084	1.2516335	1.0237355
5730403I07Rik	0.08045825	0	0
5730405O15Rik	1.394445	0.10266875	1.0077291
5730408K05Rik	3.453785	1.679535	1.69461
5730409E04Rik	3.041685	2.2944325	4.986215
5730412P04Rik	0.008579	0	0
5730416F02Rik	0	0	0
5730420D15Rik	0	0	0
5730422E09Rik	0.011748025	0.036555	0.05511475
5730435O14Rik	0	0	0
5730455P16Rik	8.6584	4.82409625	5.520335
5730457N03Rik	0	0	0
5730460C07Rik	0	0	0
5730480H06Rik	0.31895175	0	0.298405225
5730488B01Rik	0	0	0
5730507C01Rik	0.5955451	0.144261075	0.14885375
5730508B09Rik	2.208445	1.5110825	2.85869
5730522E02Rik	0	0	0
5730559C18Rik	0.045572	5.882850775	0.00799555
5830403L16Rik	0	0	0
5830411N06Rik	0	0	0
5830415F09Rik	2.9832875	2.0458375	4.4096675
5830416I19Rik	0	0.54065	0
5830416P10Rik	0	0	0
5830417I10Rik	2.1881275	1.202605	1.702745
5830418K08Rik	0.784708	1.864359	1.19978025
5830418P13Rik	1.7132E-09	0	5.6184E-10
5830428M24Rik	0	0	0
5830432E09Rik	0.7403	0	1.532914025
5830444B04Rik	0.23068175	2.7057E-19	0.17534475
5830454E08Rik	1.1598825	0.8603325	0
5830473C10Rik	0.0594035	0	0.0408657
5930403L14Rik	8.4502975	2.7581218	2.0345625
5930412G12Rik	0.543558	0.52845825	0.22188575
5930430L01Rik	2.523695	0.29992805	1.16686625
5930438M14Rik	0	0	0
6030407O03Rik	1.2682755	0.37418625	0.633343825
6030408B16Rik	6.05653	2.093943425	31.499175
6030419C18Rik	0.32130925	1.088074	0.8011461
6030440G07Rik	0	0	0
6030443J06Rik	0	0.4697375	0.08402575
6030458C11Rik	6.3165375	5.518175	5.09034225
6030466F02Rik	0	0	0
6030468B19Rik	0	0	0
6030469F06Rik	0	0	0
6030498E09Rik	0.02463985	0	0
6230400D17Rik	1.3424175	0	1.012837
6330403A02Rik	0.24814125	0	0
6330403K07Rik	3.470075	7.32938	0.27111
6330407A03Rik	0.167007	0	0.5855945
6330408A02Rik	2.32443725	0.293129475	0.51650025
6330409D20Rik	0	0	0
6330410L21Rik	0	0	0
6330415B21Rik	0	0	0
6330416G13Rik	2.8479575	3.0700625	8.36894
6330418K02Rik	1.3039425	3.768932543	2.69595075
6330419J24Rik	0.0622845	0	1.8937965
6330549D23Rik	0.85455725	1.107188	0.8734575
6430411K18Rik	0	0	0.133571075
6430503K07Rik	0	0	0
6430531B16Rik	0.10413125	0	0.34474375
6430548M08Rik	3.925785	3.203872725	4.328465
6430550D23Rik	0.388841825	0	0.005519025
6430562O15Rik	0.146115751	3.75134E-10	7.60046E-10
6430571L13Rik	0.049265	0	0
6430573F11Rik	1.8293675	0	0.06994075
6430584L05Rik	0.106524	0	0.467145
6430706D22Rik	6.6993225	8.1991425	5.8415375
6430710C18Rik	0.006524075	0	0
6530402F18Rik	0.96022425	1.352265	1.019475525
6530411M01Rik	0.106844	0.282185	0
6720416L17Rik	0	0	0.0133523
6720468P15Rik	0	0	0
6720483E21Rik	0.468745875	0	0
6720489N17Rik	2.62011715	3.7412905	3.658034
6820408C15Rik	0	0	0
6820431F20Rik	17.567075	9.5329575	11.14948
7420426K07Rik	0	0	0
7420461P10Rik	0.116095125	0	0
7420700N18Rik	0	0	0
7420701I03Rik	0	0	0
7530416G11Rik	0	0	0
7630403G23Rik	0	0	0
8030411F24Rik	0	0	0
8030423F21Rik	0.83958275	0	0.008494875
8030423J24Rik	0.112068	0	0
8030442B05Rik	0	0	0
8030443G20Rik	1.61846E-08	9.10885E-09	0
8030462N17Rik	0.03906105	0	0.091908545
8430408G22Rik	10.3280825	3.212055	3.14876
8430419L09Rik	2.6865	3.93246	2.1662015
8430422H06Rik	0	0	0
8430423G03Rik	0	0	0.11098675
8430426J06Rik	0.48486	0	0
8430427H17Rik	6.0124525	3.82293	0.91061385
8430429K09Rik	1.64808725	2.099015	0.694787
8430431K14Rik	0.110582	0	0.132141525
8430436N08Rik	0.70630325	0	0.2883075
8430437L04Rik	0	0	0
9030025P20Rik	1.98048	1.39196	1.16481475
9030204H09Rik	0	0	0
9030404E10Rik	0	0	0
9030612E09Rik	0.30462495	0	0.1526325
9030617O03Rik	1.49854475	2.792455	2.83786625
9030619P08Rik	0	0	0
9030624G23Rik	0.54847175	0.357177675	1.31474525
9030624J02Rik	18.081465	22.339175	17.0212375
9030625G05Rik	0	0	0
9130008F23Rik	2.7115525	0.5138487	2.984885
9130011E15Rik	3.056975	4.4810675	2.9814225
9130015A21Rik	0.03875825	0	0
9130015L21Rik	0	0	0
9130019O22Rik	3.2137525	0.250096025	1.02169305
9130019P16Rik	0.45147175	1.42514E-72	0.002220308
9130023H24Rik	4.3604225	5.5843275	4.9346525
9130024F11Rik	0.04165185	0	0.016950875
9130204L05Rik	0	0	0
9130209A04Rik	0	0	0
9130221F21Rik	0	0	0
9130221H12Rik	1.650658752	0.087066255	1.615714
9130227L01Rik	0	0	0
9130230L23Rik	0	0	0
9130401M01Rik	14.2743675	49.73715	17.183275
9130409I23Rik	0	0	0
9230009I02Rik	0	0	0
9230102K24Rik	0	0.94071	0
9230102O04Rik	0	0	0
9230104L09Rik	0	0	0
9230105E05Rik	0	0	0.06139385
