Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells
ABCG4	7.1423905	14.7501685	9.5879155	3.819255	1.2194855	0.404358	0.101668
ABCG5	0.1	0.1719295	0.1	0.1	0.1	0.1	0.1
ABCG8	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ABHD1	47.097029	1.095603	9.596612	5.191239	9.713224	17.0668125	7.585395
ABHD10	9.2022915	6.5392805	5.269274	3.522916	1.734474	2.183259	3.783119
ABHD11	25.949911	26.6979315	14.423134	12.9717675	11.3707505	10.252885	7.418238
ABHD12	80.1310385	39.8514235	160.0260375	125.982113	69.355665	494.680626	19.001051
ABHD12B	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ABHD13	8.9856255	5.8261945	9.000285	6.0043	2.203694	2.654705	5.7055605
ABHD14A	6.924682	8.10837	8.510976	10.444957	11.909855	2.256586	2.9853985
ABHD14B	8.107758	7.8527165	0.875801	2.471835	2.167316	0.8257295	2.8167255
ABHD15	0.7549055	0.117272	0.516857	0.147218	0.190866	13.56882	0.5569145
ABHD16A	17.4432815	25.4060385	25.882195	29.205426	27.289169	27.816141	22.874094
ABHD16B	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ABHD2	14.107689	14.825509	90.707103	25.4192845	4.1168865	4.7809565	93.399455
ABHD3	89.693346	4.6299215	33.0916425	37.3659255	20.8267495	2.7021855	0.981715
ABHD4	59.8528125	8.558162	73.682703	107.7173685	162.1133205	47.4105195	23.8489245
ABHD5	6.942629	7.2399355	11.608186	16.942323	20.7158175	8.539032	21.5997135
ABHD6	14.576099	3.300738	10.1211245	6.1026025	5.8383615	5.3845805	15.9291625
ABHD8	17.29174	44.961417	26.8634165	6.8147755	13.572238	24.5720375	11.7898395
ABI1	35.42452	23.2827055	22.6972135	25.3771715	5.4448595	19.977776	46.353027
ABI2	13.4517915	25.616944	28.098142	20.7950855	10.162756	2.2943365	6.808713
ABI3	0.135088	0.2233965	2.6897825	0.614761	1.5238965	55.9994695	1.106016
ABI3BP	0.154449	0.1217275	0.1	0.1	0.1	0.1086935	0.101344
ABL1	10.009811	8.2628095	13.5019545	32.814843	25.9475755	38.245135	15.608517
ABL2	7.7388655	5.3074965	5.295926	4.2979505	1.167474	13.3146095	7.285224
ABLIM1	5.0642795	46.69224	0.783353	0.146599	0.509919	0.808564	137.179027
ABLIM2	0.2942195	7.5227055	0.9060205	32.18822	19.207798	1.2852455	0.161444
ABLIM3	0.146502	19.6631945	1.410372	0.3431265	0.2643835	0.355477	1.745306
ABO	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ABR	66.526396	29.8587855	27.0860085	34.013298	11.7477875	18.958403	6.676407
ABRA	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ABT1	3.806079	3.864005	3.678383	1.9662155	1.2417605	2.8912425	4.4220645
ABTB1	7.2921625	9.6179315	8.235733	6.152732	8.196383	24.2383455	8.490012
ABTB2	18.339079	6.409109	45.4460805	80.4232675	20.5618905	0.7496535	0.6087145
ACAA1	21.4472955	11.3501225	33.470315	45.656268	44.743303	34.583126	22.2994695
ACAA2	32.0618275	3.458982	5.894202	0.8650315	3.341879	18.107645	48.5907185
ACACA	7.3777055	3.3589735	4.5773345	7.400624	10.6519425	0.8972725	0.97512
ACACB	0.2541365	0.100666	0.3724905	0.598795	0.1005305	0.1	2.4492095
ACAD10	1.3886195	0.3660315	0.78486	1.386057	0.775765	1.6382725	2.514074
ACAD11	10.6690035	3.072324	10.2043635	7.6591835	6.5498615	4.5226425	6.1145785
ACAD8	8.262298	5.7518355	9.185576	7.759993	5.587428	5.627232	5.9070415
ACAD9	7.7969245	5.550969	11.455515	7.8774725	4.896924	1.9988085	8.450491
ACADL	53.5050305	5.3483045	15.0513035	8.769525	8.5347625	15.191516	58.0379885
ACADM	21.3516185	6.8834305	15.207966	13.106805	7.601972	8.3677455	18.868645
ACADS	8.396932	1.216434	9.938625	6.3873165	3.3468855	58.406889	16.984966
ACADSB	15.765419	11.7407225	17.174764	7.6048245	3.366412	4.688607	15.7355845
ACADVL	30.211451	11.6989305	28.45465	24.717028	20.7931835	29.213468	34.947893
ACAN	0.1343905	0.4605595	7.257624	1.6932855	0.1	0.1	0.1
ACAP1	0.1	0.1721795	0.1132495	0.119626	0.1	0.5645775	0.705594
ACAP2	18.9668855	9.671648	12.4356845	13.4815995	10.8708325	11.996304	9.8339545
ACAP3	11.528363	26.5899745	79.3458665	64.7709685	17.399552	6.659411	8.2152695
ACAT1	12.2874475	22.1914805	26.5989425	21.0815405	11.325013	9.537871	14.790898
ACAT2	70.4715375	32.621308	37.9827545	102.139223	98.19977	7.9854845	5.8702385
ACBD3	12.789104	8.683528	10.014527	10.7339435	3.7863235	8.1617215	12.8762485
ACBD4	3.7009565	6.816987	5.490151	1.4875475	1.2407035	2.540522	4.467942
ACBD5	20.0669935	13.818471	13.997629	16.007618	7.0936145	1.8067235	12.8694905
ACBD6	8.6736515	22.050558	22.29785	19.98145	14.4904055	21.052379	22.298159
ACBD7	0.1	0.5844385	0.176554	0.113661	0.1	0.1	0.1
ACCS	2.186587	1.131515	4.366543	1.371481	0.3090975	9.9356725	1.363526
ACCSL	0.1	0.231978	0.1	0.208564	0.1092145	0.1	0.1
ACD	9.989918	19.3332515	15.1352215	10.6950595	7.297511	12.9532625	14.726344
ACE	0.5847845	2.426149	3.321979	1.0843515	0.20175	0.9122425	3.268918
ACE2	0.1228285	0.1	0.301564	0.1	0.1	0.100473	3.9295635
ACER1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACER2	0.2437595	0.109395	0.354511	0.157381	0.2127475	0.768961	15.2462075
ACER3	8.2062875	1.975421	4.176909	3.8063435	1.684195	8.504407	2.3259635
ACHE	0.515629	128.715229	20.736102	4.7674595	0.615602	2.7583295	0.5905265
ACIN1	38.3138375	33.7506415	31.146214	23.119303	8.27859	24.590701	25.782782
ACLY	46.8443475	55.494796	32.1604625	81.489227	78.2896725	34.8367015	25.1497385
ACMSD	0.1	0.178411	0.1410575	0.1639605	0.1	0.1	0.1
ACO1	23.254274	7.381185	24.155179	21.743084	12.045007	11.5943675	15.8676025
ACO2	31.610061	38.4534125	53.9597105	58.2938975	57.095648	29.7553945	37.242897
ACOT1	85.354782	8.7413635	35.202191	18.811148	19.980303	1.9067185	10.602669
ACOT9	2.1457575	4.279891	2.504976	1.013678	1.0727505	3.024095	21.057814
ACOT11	14.485036	1.786714	3.6653925	0.420532	1.223479	0.699286	0.1
ACOT12	0.4709755	0.146369	0.3075915	0.1	0.1	0.1	0.1
ACOT13	12.705015	13.0792605	17.4183955	18.285042	22.7471515	17.066793	18.101388
ACOT2	10.3875905	2.2227335	8.1758715	3.380483	3.233659	2.9388205	8.4134865
ACOT4	0.1535315	0.3429405	0.5623415	0.171043	0.1	0.22314	0.1
ACOT6	1.4789725	0.819498	1.18777	1.7827095	2.374499	0.37435	0.1389905
ACOT7	8.0206275	114.579122	19.9243695	78.4277055	226.064749	9.0568635	15.3566765
ACOT8	5.894528	5.184076	6.4057415	7.60992	6.850905	8.6703805	7.582798
ACOX1	53.6986905	35.2320945	73.9721385	93.8266735	31.4838235	17.868409	71.9100285
ACOX2	0.1451795	0.1	0.1	0.1	0.1	0.1	0.1
ACOX3	7.148334	4.433288	8.069193	6.600973	6.822368	31.790652	8.9397265
ACOXL	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACP1	0.623292	0.705317	1.012173	0.5328575	0.2007295	0.219302	0.681591
ACP2	16.642897	9.496883	21.0564665	12.031851	5.257141	29.6941215	6.9369615
ACP5	0.1609185	0.1042485	0.164135	0.1	0.1006825	18.5542235	12.023064
ACP6	11.712043	2.0492175	16.4367725	9.0770515	4.9924685	11.445708	6.268034
ACPP	0.1	0.143708	0.1	0.1	0.1	0.1	0.1
ACPT	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACR	0.3458885	1.7157935	0.292925	0.2361975	0.1	0.1029545	0.451894
ACRBP	3.456081	3.154077	2.2600085	1.392688	0.3745725	1.4477145	0.55024
ACRV1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACSBG1	179.169052	10.0017745	29.611872	2.980614	9.3794475	6.091096	1.0062435
ACSBG2	0.102558	0.1	0.1	0.1	0.1	0.1	0.1
ACSF2	8.7059805	0.622016	0.574913	0.1	0.2574595	1.161522	1.422283
ACSF3	4.0979875	4.9117905	4.1420525	3.993934	2.131414	3.0439775	3.634031
ACSL1	0.8223095	6.3267615	3.959493	40.8507365	34.7295395	7.288751	17.70559
ACSL3	73.4874145	30.099087	38.11723	139.6284015	59.189956	1.911638	27.8390385
ACSL4	9.908054	12.588471	6.031084	4.21585	1.7022805	3.49493	3.9259545
ACSL5	1.602798	3.0707415	14.5674865	4.428122	0.778797	19.313183	20.8046255
ACSL6	129.703072	17.190536	33.7124265	4.222287	4.473429	2.4308565	0.5936295
ACSM1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACSM3	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACSM4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACSM5	0.14993	0.1	0.1	0.1	0.1	0.1	0.1
ACSS1	61.423782	3.2467265	17.951451	5.462597	1.3017185	15.582971	0.1589285
ACSS2	44.5704485	9.4857705	11.8940955	62.8691145	108.180844	1.957154	0.7282095
ACSS3	0.233615	0.1	0.1	0.1	0.1	0.1	9.1762075
ACTA1	0.1	1.303583	0.152173	0.1868015	0.3898	0.3118735	0.16428
ACTA2	1.1149385	0.1	0.5395825	0.116539	0.243871	0.5035745	2.314652
ACTB	405.567631	323.1965645	536.386489	398.3841785	305.474067	1994.417173	512.4096785
ACTBL2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACTC1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACTG1	449.792916	520.9210845	444.880504	432.2117315	241.0030315	1129.004513	764.674044
ACTG2	0.1	0.1	0.1	0.240755	0.1901755	0.1	0.1
ACTL6A	12.3990275	6.867312	14.303775	17.012984	7.369609	10.7042465	25.33633
ACTL6B	0.1819705	38.333729	5.2380305	1.452066	1.8892665	2.620667	0.4227755
ACTL7A	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACTL7B	0.1	0.1102625	0.1	0.1	0.1	0.1	0.1
ACTL9	0.1	0.1	0.1	0.1	0.1	0.1076795	0.1
ACTN1	8.070711	8.165658	3.8368025	1.085298	0.7710035	13.40745	35.583588
ACTN2	0.1359845	1.0560075	0.1674685	0.1	0.1252745	0.793084	0.1
ACTN3	0.124589	0.4831055	0.173324	0.2792905	0.16997	0.1	0.1
ACTN4	20.3982335	21.921691	22.809545	25.6783995	30.667461	26.7320705	147.4882155
ACTR10	12.791933	20.4829465	21.6390885	25.538476	18.517484	9.807101	21.1250695
ACTR1A	36.9058605	73.2004615	70.9164195	101.0736155	103.1602915	65.6850605	59.2168275
ACTR1B	25.708979	51.5425005	37.5585035	42.8716705	39.166274	57.4356395	53.540287
ACTR2	27.6224545	46.7109145	45.036145	41.5349	16.6052795	35.768256	53.5565875
ACTR3	10.6919635	21.967996	19.584818	17.833319	11.329198	34.221977	79.1552305
ACTR3B	24.025791	8.570651	8.903867	6.600478	3.982357	1.6412575	0.5797155
ACTR5	3.5249115	3.701018	4.1758465	2.9595335	1.6422625	5.048878	3.902596
ACTR6	7.62058	6.838089	9.1995655	6.514804	4.558754	1.018421	5.521304
ACTR8	9.030774	7.9490595	9.872503	8.465181	7.279492	5.3713945	7.996627
ACTRT1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACTRT2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ACVR1	12.4603345	9.4613475	11.7107665	6.4845645	3.4575455	11.5722775	19.078962
ACVR1B	4.445567	17.458157	12.2510505	5.046034	1.3456475	5.6641035	0.265199
ACVR1C	0.380454	0.146064	0.1	0.1	0.1	0.1	0.1
ACVR2A	5.322137	12.01773	7.325947	3.192992	0.2606105	0.701678	5.545008
ACVR2B	1.811714	3.5749645	2.4296315	2.8973315	0.650385	1.6473885	0.7845445
ACVRL1	0.756573	0.355282	0.7610925	0.1202135	0.167397	13.015621	124.6418235
ACY1	7.438139	3.5981225	5.206999	13.8318735	18.5448725	15.793726	2.8390635
ACY3	0.540229	0.3403715	0.147489	4.9483665	21.750349	0.378685	5.2820625
ACYP1	4.56732	7.02513	6.1655985	11.5245655	14.025051	2.9289455	15.2897005
ACYP2	14.3361965	10.967713	15.017557	28.5397	12.183873	1.196331	21.2682425
ADA	0.2273885	1.0230895	1.4677725	1.160183	0.679266	1.6882765	1.03429
ADAD1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAD2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAL	6.6359245	5.1188875	7.527801	8.4302545	5.662594	1.439285	4.690217
ADAM10	24.90279	12.6556705	31.374344	17.2775065	6.5462965	17.5752305	104.673172
ADAM11	4.7185535	6.2663475	8.3607005	17.1045115	3.3665035	1.6816045	0.4575635
ADAM12	0.93961	0.705431	16.7682055	5.9361505	1.965526	0.1	0.435995
ADAM15	13.82846	30.3042265	21.2977385	16.4488595	20.7897425	179.5870415	74.396878
ADAM17	18.916428	2.9056365	17.533754	18.4988985	8.008282	18.5966605	19.45624
ADAM18	0.1	0.1	0.342905	0.3828765	0.1364025	0.1	0.1
ADAM19	0.2095285	4.0604415	1.845842	3.378721	9.7779565	0.4251275	0.995995
ADAM2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAM21	0.1	0.2660115	0.1	0.1	0.1	0.1	0.1
ADAM22	3.256732	18.320507	15.71852	13.701147	6.434954	0.2718795	0.133698
ADAM23	1.427247	12.0688545	16.144549	14.746775	2.6803095	0.220429	0.123845
ADAM20	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAM28	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAM29	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAM30	0.1160595	0.1	0.1	0.1	0.1	0.1	0.1
ADAM32	0.114553	0.108241	0.1512215	0.125287	0.1	0.1	0.1
ADAM33	0.1	0.1170005	0.1	0.1	0.1	1.0090925	0.1
ADAM7	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADAM8	0.7941475	1.185427	0.810512	0.37995	0.1229935	2.9748915	0.141705
ADAM9	12.6936755	9.5607385	85.1522115	48.2032865	14.9499125	5.591223	8.04968
ADAMDEC1	0.1	0.1	0.1	0.1	0.1	0.1	0.101529
ADAMTS1	57.299493	3.2308835	28.0956625	4.5138835	1.05373	111.29331	125.8175175
ADAMTS10	9.2378905	8.776576	11.6481845	3.138642	0.1280045	3.861852	17.261788
ADAMTS12	1.458586	0.1	1.358011	0.1	0.1	0.1	1.638573
ADAMTS13	0.1	0.123544	0.1	0.1	0.1	0.1	0.1
ADAMTS14	0.1	0.921552	0.1011965	0.1	0.1	0.110076	0.1
ADAMTS15	0.8707895	3.529363	0.1146695	0.1	0.1	0.1	0.1
ADAMTS16	1.8626615	0.885151	0.875813	0.1202495	0.1	3.827785	0.590688
ADAMTS17	0.123471	2.5247155	0.703484	0.987155	0.1012305	0.1	0.4243515
ADAMTS18	0.5829375	0.394278	0.1	0.1	0.1	0.1	0.1
ADAMTS19	0.4392695	0.249495	0.126582	0.1	0.1	0.1	0.1
ADAMTS2	0.407838	0.2973765	1.3300125	1.725543	4.23442	0.1	0.1
ADAMTS20	2.493823	0.7842275	1.8175215	1.204776	1.6468865	0.1	0.1
ADAMTS3	4.586096	1.639476	1.777516	0.584468	0.107631	0.1	0.1
ADAMTS4	0.494957	1.065841	1.4716575	127.5648155	61.414802	0.4066385	3.85562
ADAMTS5	2.768722	0.4564865	1.4180995	0.294362	0.1	0.1	0.192715
ADAMTS6	9.0469685	1.0288945	3.4566435	1.5265155	0.174402	0.2449005	0.301167
ADAMTS7	0.8450025	1.529353	1.6975185	0.5061555	0.1194945	0.1	0.846861
ADAMTS8	0.2846755	0.6473145	1.024719	0.1158355	0.1	0.1	2.6345615
ADAMTS9	4.841448	0.393275	2.31292	0.3120395	0.1	0.1	16.301098
ADAMTSL1	0.1	0.3656935	0.2482795	0.1189935	0.1542615	0.1	0.1
ADAMTSL2	0.5684925	1.02308	0.2552075	0.1	0.1233825	2.6677115	83.8827075
ADAMTSL3	0.281648	0.3146195	5.0526975	0.95061	0.1	0.1	0.1
ADAMTSL4	0.350621	0.1312145	0.1738415	1.1638145	3.820913	0.434721	0.307659
ADAMTSL5	0.2973945	0.1	0.458814	0.1	0.131386	0.2844795	0.2690975
ADAP1	0.772464	34.0968765	10.4767755	29.1527335	96.570489	22.4189985	0.885247
ADAP2	0.1380815	0.1424745	2.763815	0.1	0.1142645	22.0435565	1.695431
ADAR	10.059779	18.7238815	10.2417445	6.268094	2.0554145	7.3608265	5.127955
ADARB1	0.741609	10.575982	4.47275	1.4649345	1.614605	2.497155	1.27901
ADARB2	0.1	6.929687	3.4020925	0.8033015	0.1	0.1	0.1
ADAT1	0.987703	0.9687695	0.916679	0.6101745	0.241983	0.3346005	0.3296645
ADAT2	2.2354445	1.740301	3.20762	2.3303875	1.379519	0.82319	4.7672665
ADAT3	1.2961195	2.577812	1.620665	1.7965785	1.450656	2.747686	2.2564375
ADCK1	7.890837	6.6055865	11.931116	7.338831	6.1523165	11.7706585	5.428517
ADCK2	4.8644775	4.6518485	7.3650255	4.7064955	3.4139755	7.2309895	3.896352
ADCK5	3.948265	5.392434	4.687753	2.5817295	1.2181235	4.5570245	3.0694445
ADCY1	1.2803165	28.4737865	7.5870235	3.258335	2.8427595	1.4893375	0.165625
ADCY10	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADCY2	35.2448025	15.2883275	15.022445	2.5168665	2.661912	1.518636	0.299764
ADCY3	6.2409245	6.6643925	17.4224865	3.8491115	0.384121	1.9679785	0.969933
ADCY4	0.365229	0.1491125	0.164581	0.1	0.1275765	0.4676965	34.017483
ADCY5	0.663104	17.506809	15.92923	16.1323845	24.5026925	1.324712	0.2432845
ADCY6	12.949657	10.7551165	9.8581905	10.2969545	4.9515555	2.749599	9.8170405
ADCY7	0.176061	1.2150045	1.699509	0.2075975	0.1	22.0462715	0.1440515
ADCY8	3.292853	14.0023165	6.416176	1.005271	0.1731355	0.1364355	0.1
ADCY9	2.6799095	2.7552755	2.612555	2.420856	2.0214505	2.518619	2.145311
ADCYAP1	0.122616	3.5465875	0.142357	0.1	0.121188	0.1481725	0.1205755
ADCYAP1R1	186.5287415	22.8337815	81.29423	37.2239365	2.9207475	1.672888	0.4987205
ADD1	59.5649205	63.320878	74.0728445	195.5881975	135.4041745	38.4397545	51.6701695
ADD2	0.378815	15.45214	9.10356	2.0768395	0.8886095	0.936996	0.212816
ADD3	40.9611525	17.97149	24.6327285	24.010317	12.511171	4.3490945	27.70421
ADH4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADH5	25.4522585	26.781846	49.257649	46.1426425	42.214696	30.3027945	45.0520905
ADH7	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADHFE1	21.6505675	0.74513	2.7187725	1.384666	0.547692	0.3295975	0.1109835
ADI1	4.672855	9.412007	14.904081	75.861242	146.8551955	21.826951	9.748551
ADIG	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADIPOQ	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ADIPOR1	31.8828915	33.616836	33.874054	64.700969	80.4303625	81.281937	173.5744425
ADIPOR2	17.153903	14.6728335	22.2243095	25.0070505	37.9791195	25.6053135	30.7915425
ADK	36.5024335	12.5880115	29.4049145	23.3149425	22.3553145	3.7553615	11.23136
ADM	2.6042655	1.024271	9.193129	1.5593365	0.314159	1.5183905	91.6752615
ADM2	0.1	0.1	0.1243385	0.1	0.1	0.1	0.125978
ADNP	26.467624	36.097477	28.299552	20.044891	5.41163	6.718187	17.9815955
ADNP2	4.2645385	3.7733425	3.493966	1.957872	1.0762805	3.491666	2.8558185
ADO	2.2778115	6.543123	12.596459	59.215975	64.379516	7.6001435	2.339436
ADORA1	10.517112	5.352163	41.8562735	10.2279655	17.1376875	2.8175575	0.1710985
ADORA2A	4.3492425	1.822992	0.864035	0.112351	0.211821	0.7076985	34.997601
ADORA2B	33.3330755	1.4441605	8.7923535	1.2531075	0.3957355	0.7392175	0.336851
ADORA3	0.1	0.1	1.6790295	0.1	0.1654395	47.4651655	0.1
ADPGK	14.2274545	5.8039225	9.669706	13.600695	8.3167635	6.6410915	10.2065175
ADPRH	26.0973755	28.8730795	52.769026	39.7346545	33.4658765	69.804029	42.404919
ADPRHL1	0.1	0.773778	0.1	0.1	0.2214125	0.1	0.1
ADPRHL2	11.062425	10.8620385	13.2873045	6.496686	4.036982	20.2722515	9.557126
ADRA1A	2.304906	1.460953	2.0749455	0.429543	0.1296735	0.1	0.1
ADRA1B	6.107657	4.3586765	1.394121	1.6473235	2.4961055	0.2552585	0.1050005
ADRA1D	0.1	0.355368	0.467428	0.4177535	0.944524	0.1498085	0.1
ADRA2A	16.9370405	7.7907295	1.3910685	0.149346	0.3172475	4.1075885	0.7712765
ADRA2B	0.1	0.1	0.1	0.1	0.1	0.1	0.1557645
ADRA2C	0.1	2.0419605	0.3749915	0.1719115	0.179041	0.2159165	0.1
ADRB1	12.6603455	2.8186575	1.479976	0.7287815	0.383924	8.479836	0.3102355
ADRB2	0.512203	0.3072865	2.4146465	0.1	0.1165165	103.203662	8.445061
ADRB3	0.121463	0.1	0.10737	0.1	0.1	0.1	0.1
ADRM1	6.1984385	7.4578625	6.805742	9.9996035	7.30437	9.90206	10.9208285
ADSL	8.814522	7.570032	9.14041	8.410943	4.62834	7.1809015	11.8553095
ADSS	15.601074	26.038223	14.494725	6.940558	3.4906965	6.419406	42.5599315
ADSSL1	0.1302005	0.75897	1.034628	16.3453465	69.7811025	7.4620035	0.101547
AEBP1	1.0359625	0.4417855	4.584808	1.7521895	0.595275	0.890804	0.651935
AEBP2	13.147197	11.462915	9.796707	6.3123275	2.474487	14.7667325	7.3773225
AEN	3.9081855	8.250547	5.662646	4.0149105	3.124352	5.130978	2.5133715
AES	42.749473	143.1698765	109.1691195	177.5665545	288.429541	97.467955	95.0232905
KIAA1024	0.24886	0.925862	1.3834335	0.3432225	0.1	0.1	0.1
AFAP1	5.4657345	6.927546	6.820145	5.2930995	2.7260065	1.71399	1.864399
AFAP1L1	0.704	0.9171185	3.8937265	11.8229885	23.2015055	10.1315305	73.231156
AFAP1L2	20.910646	1.4051035	35.359573	18.5002895	0.9751215	0.256898	8.6799135
AFF1	12.975791	0.769621	2.6368365	0.749687	0.60654	6.346377	7.3810265
AFF2	0.1854865	6.3959115	1.3094095	0.4897745	0.1	0.1	0.1
AFF3	1.9957825	4.993	1.376593	1.139039	1.0685625	0.166518	0.1331995
AFF4	22.108224	34.788753	18.240947	15.2016505	4.375008	5.883587	21.4330355
AFG3L2	15.2839805	13.418522	11.843427	8.812219	3.4719795	6.6371575	9.325525
AFM	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AFMID	0.9251355	0.8500315	0.464465	0.350029	0.159402	1.4064485	0.3715195
AFP	0.1	0.1	0.1	0.1	0.1	1.0577305	0.1
AFTPH	8.57794	11.938018	9.6678465	5.9466845	2.266837	8.907702	8.8267785
AGA	10.9885925	1.5846835	7.819607	11.913814	9.8143845	8.814927	11.3694615
AGAP1	4.394151	12.0457545	18.9655625	20.927712	22.877599	1.5745945	3.351243
AGAP2	1.8520185	59.7742035	52.821368	12.6285805	15.98138	22.3432	0.6508375
AGAP3	10.01926	32.2734285	20.979686	12.2167585	11.679091	22.7097185	23.208477
AGBL1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AGBL2	0.3840155	0.1	0.196092	0.1	0.1	0.1	0.1
AGBL3	1.0113025	0.9927605	1.045732	0.816393	0.592599	0.303717	0.516392
AGBL4	0.258876	3.7723655	1.202426	0.2213735	0.1255105	0.1	0.100334
AGBL5	2.9658225	5.045354	5.670677	2.564159	0.693215	2.320062	2.147077
AGER	1.6046985	0.470333	0.3266105	0.2768405	0.1	0.252645	2.183626
AGFG1	11.620113	15.1736825	27.1856565	19.0152445	7.3757165	5.865719	62.029976
AGFG2	13.2686585	7.768131	6.2664445	3.40096	3.072651	3.128643	1.922624
AGGF1	11.161705	7.7792335	13.3717265	10.255855	4.4982795	3.2410745	7.8838795
AGK	3.1894905	4.349443	3.6090825	1.893375	1.5790845	1.6973825	2.0137425
AGL	13.673767	3.9531775	7.2963015	2.896427	1.2843285	1.2000595	1.780534
AGMAT	0.1	0.1	0.1	0.1	0.1	0.101746	0.1
AGMO	8.925012	0.371098	4.946744	1.0209935	2.2292785	11.9750635	9.227854
AGPAT1	25.2660015	32.777413	39.2278635	52.7626535	40.0977255	42.8754255	14.5299485
AGPAT2	0.8549815	0.5062615	0.9857095	0.727131	0.1352225	4.7498345	1.50971
AGPAT3	100.6568165	31.27105	75.6013515	61.7582255	67.6041325	60.716352	28.643817
AGPAT4	3.2682635	21.3014535	15.159549	121.247478	153.9258625	2.8423575	15.4918295
AGPAT5	32.6334145	11.230967	40.573857	17.741792	9.9050365	7.658498	7.727507
AGPS	8.1268805	9.6997275	9.8285595	16.1526785	8.6305465	6.1399835	7.3090825
AGR2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AGR3	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AGRN	115.785755	61.496257	52.8008805	44.6832675	8.661196	6.775216	186.496614
AGRP	0.1	0.1	0.1	0.1010005	0.121578	0.1	0.1
AGT	7.978744	1.175091	0.8771	0.1	0.390177	0.332875	0.415162
AGTPBP1	4.910752	19.128268	7.1971295	9.4865295	8.3281845	0.840531	4.189316
AGTR1	0.1	0.268494	0.397568	0.1	0.1	0.1	0.1
AGTR2	0.1	0.317159	0.1	0.1	0.1	0.1	0.1
AGTRAP	2.373826	0.348053	0.847965	0.7575055	0.4782935	3.6793805	2.473779
AGXT	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AGXT2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AHCTF1	7.1492435	5.0695895	5.913119	4.7111115	0.9102575	1.460028	6.8206575
AHCY	3.142663	4.130699	8.1871715	5.776273	7.354165	4.118216	6.548635
AHCYL1	113.871302	50.6793795	61.8522535	44.5516355	38.9586155	15.7498345	26.8201445
AHCYL2	14.9976205	12.2168555	10.004645	7.591002	6.3078685	4.149728	3.5003645
AHDC1	6.3811635	13.6007525	4.423058	1.861394	0.4681715	6.834279	2.3694945
AHI1	10.9237915	48.484471	22.6804805	11.761013	5.912098	2.629828	1.60812
AHNAK	2.281735	0.326665	0.9863415	0.1	0.1274615	0.838624	9.7560405
AHR	1.047841	0.9679585	0.282876	0.240235	0.115517	0.2609465	3.234701
AHRR	0.398459	0.3803665	0.357637	0.5716505	0.2705965	0.1	0.1
AHSA1	17.411032	35.767058	47.683817	48.4406805	47.207043	32.5019145	23.8130465
AHSA2	8.277251	9.6740505	8.021317	9.1732745	5.630525	1.514244	6.2672575
AHSG	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KIAA0368	15.738136	12.190307	11.366494	8.1914425	3.106191	4.3174815	10.8565605
C8orf48	1.918333	0.571263	1.012504	1.221955	1.1152865	0.520598	1.2015225
KIAA1161	96.0814125	3.2937565	7.2684425	3.6352275	5.170462	0.9522065	0.3668545
C16orf54	0.191591	0.1320305	0.5422105	0.1	0.1204615	9.041671	7.2187585
C11orf87	3.538397	13.623031	2.213653	0.2250445	0.5965035	0.3283205	0.345529
C2orf49	6.7245855	6.7639735	7.655936	6.565766	7.1814775	1.57271	2.9845055
