Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
PAXIP1	12.7627	9.12892	6.08716	7.39181	11.8009
CENPW	6.46821	5.45354	2.62137	3.66257	5.58751
REV3L	21.8871	18.3046	12.7344	11.6496	18.2204
DONSON	13.4659	10.5071	5.7771	8.48969	11.7519
BORA	13.7936	10.9276	6.3234	7.06744	11.5347
RAP1GAP	60.4023	38.8487	22.0862	31.9025	22.0679
IQGAP3	9.90674	7.70762	4.3687	5.85746	8.99283
SMC1A	84.5606	64.6321	37.8143	47.325	75.5527
SOX11	12.7618	8.47716	5.73688	5.06656	9.32255
LDLR	58.8629	41.296	23.1138	30.5336	45.0568
FANCD2	7.65064	5.63014	3.17894	4.40167	7.14118
LANCL3	4.81506	3.36926	1.90036	2.01276	3.42666
NDC1	31.3684	19.6983	13.3953	16.6861	25.4663
LMO1	19.7352	11.5134	5.79414	11.2379	35.3765
NT5DC2	99.5896	75.0015	42.6441	47.2916	89.4514
STK33	1.27981	0.944604	0.339777	0.741007	1.49011
NPHP4	3.85289	3.25617	1.65207	2.4527	3.72067
ERI1	22.4571	16.6539	9.64949	11.9495	18.2194
ANP32B	332.863	252.742	130.519	169.375	264.066
SKA1	7.85351	4.45785	2.60273	3.32986	5.47486
RAD51AP1	18.9093	11.1587	5.15987	9.62357	13.5814
HAT1	100.868	62.4988	36.9448	49.1855	77.5041
NOP56	69.8636	57.0955	30.1984	40.1514	63.9728
CDC42EP2	7.23871	5.96506	2.43265	3.59933	5.04438
CSRNP3	1.49364	1.17692	0.841807	0.709002	0.938585
XPO1	62.9149	33.5283	24.716	28.7255	41.9823
NCL	176.812	130.882	74.4882	95.1499	141.672
CENPV	45.7385	33.4975	18.32	25.6501	38.6176
PLVAP	28.9556	29.0023	12.7679	14.1596	17.9447
KCNAB3	1.50086	1.18516	0.749417	0.712534	1.03734
G2E3	8.7541	4.27761	3.06402	3.7481	5.37779
ACTL6A	64.1406	47.9696	27.8913	36.3664	58.21
ACSF2	3.35241	4.0461	2.07007	1.42282	3.89045
CPSF4	17.9208	16.3611	8.17252	11.2699	16.0321
SUV39H2	6.41042	3.92438	2.26745	2.81943	5.26282
POC1B	17.8039	11.4334	6.75167	9.61615	14.3276
CEP152	2.61026	2.36652	1.15505	1.60728	2.83733
CHST7	59.8674	60.3189	30.7103	34.2808	58.0233
PRMT1	251.111	216.35	116.398	151.569	232.952
CNOT1	26.7613	20.1732	14.7607	14.8934	22.564
MAMLD1	9.27269	8.45542	5.08351	6.1972	7.48061
QTRT1	10.5586	8.3178	4.82479	6.2391	7.78066
LIN54	11.2275	6.92629	5.04946	5.77097	7.62475
DEK	103.98	65.9178	40.8414	51.2598	71.9295
POLR1A	13.8817	11.9901	6.78136	8.84544	13.4728
EN2	20.4168	23.7091	11.0193	14.1118	9.59882
LARP7	48.282	35.2802	18.6192	27.7618	40.951
PLCL2	9.4676	7.48826	4.47778	4.57248	6.75399
MAZ	141.124	101.408	60.0164	74.4002	127.799
RPP40	3.62222	1.82782	1.39547	1.40681	1.99196
MTHFD1L	24.2263	20.4077	9.99601	14.2096	24.1189
SENP1	10.9032	8.7366	5.50439	6.67157	9.59472
NPNT	76.7118	60.0108	31.3972	43.1182	49.464
MPHOSPH9	6.3409	4.55468	2.85248	3.86826	5.6299
MAPK11	5.46975	4.80687	2.37717	3.20109	6.11189
NOC4L	24.0085	21.1215	11.5728	14.8089	23.2882
FGF14	3.47157	2.40008	1.47629	1.43609	2.20543
DDX21	67.7463	55.2661	31.7664	42.0412	62.0508
TACC3	74.0244	55.137	27.909	40.0068	67.4937
TUBA1B	663.096	508.413	291.891	385.654	578.596
CEP192	8.36393	5.94274	4.03201	4.7172	7.46429
SUV39H1	26.2876	18.2805	11.061	14.7622	24.4291
CDKN3	28.126	17.1853	11.6246	13.8598	22.359
GSG1L	1.98518	2.94557	1.70848	1.14891	2.21379
APEX1	95.2893	75.9964	36.9537	52.5461	82.7492
RNASEH2A	12.1771	9.70469	4.24833	7.47576	11.6715
GEMIN5	13.1824	9.81023	6.22811	7.78717	11.2569
CAD	23.2816	23.3644	13.2206	15.9358	25.8229
KLRB1	1.12528	0.785993	0.444273	0.652044	0.683134
ZSCAN22	6.24153	4.55814	2.91784	4.00381	5.68578
RAD54B	4.57972	3.62605	2.1126	2.63751	4.65332
POLR2A	44.2066	39.7524	27.1618	29.1582	45.5556
PUS7L	7.58978	6.35469	3.50233	4.79004	6.49881
PSTPIP2	1.90059	2.04658	1.0216	1.01935	2.03514
CASP2	10.8365	7.55848	5.16158	6.25381	10.1798
RBM10	11.2486	9.05995	5.51453	6.80585	9.98508
ADAT1	2.36562	2.08893	1.18275	1.65403	2.3183
FBN2	6.09664	7.56728	3.78508	3.82542	8.66796
ZMYND19	32.6559	26.6985	16.1856	18.6625	31.0159
PPWD1	11.1284	6.00121	4.43573	5.0531	7.41297
URB2	7.35615	5.57782	3.50874	4.5546	7.12354
WDR62	6.54467	4.56301	2.86862	4.11407	6.50749
CBX5	79.2845	51.3113	37.5928	41.4282	63.2564
NEURL1B	6.75851	3.67079	2.52648	3.33937	6.77002
CTDNEP1	47.6949	45.5596	24.8516	23.3516	47.3851
GBP7	1.5849	1.9011	0.787712	1.29701	1.04161
PCNA	140.882	104.473	63.5676	82.229	128.943
PBK	83.1405	57.5023	35.5364	42.4585	66.3549
HMGB1	106.33	77.9224	44.7847	51.2712	81.4818
TIMM8A	54.4961	35.0449	23.0643	30.9047	43.022
CAMK2B	82.9126	79.2216	28.7028	49.6616	70.7421
POLR3G	5.4977	3.14954	2.31747	2.46661	3.81705
BEX1	200.162	201.411	79.4805	122.144	200.306
TLE4	22.6128	20.2568	10.1359	12.7436	12.3409
CHN2	20.0419	19.5237	9.34206	11.0766	11.7251
CEP57L1	7.63429	6.0924	2.97341	3.96337	6.5738
PXMP2	12.2708	9.62416	5.31819	9.20979	14.2642
KPNA2	67.0864	50.6313	26.8614	37.4184	53.2239
NUP160	12.1578	7.68607	6.3113	6.13053	10.668
IGFBP4	486.628	738.322	236.25	405.109	288.365
CENPM	33.7402	27.897	15.0579	16.813	30.1693
PRPS1	36.402	23.8136	15.5186	18.3283	28.6164
GATC	28.576	21.4971	14.4661	14.5212	22.7204
VAV3	31.405	27.2632	11.2931	20.0731	28.9496
PTGES3	72.3634	35.8977	29.4536	28.9724	40.3368
DDX20	13.1411	10.3072	6.12969	7.43873	11.7396
PA2G4	121.266	97.433	57.0917	72.9785	107.857
CHEK2	13.4781	7.31055	5.10918	7.02644	11.3111
RAVER1	56.6297	43.0165	25.2232	31.8489	41.9182
PDSS1	12.6139	9.93875	5.98384	7.09907	10.3787
C1orf21	15.4881	12.0363	7.89389	7.74639	9.0107
KIAA0895L	4.12979	2.77793	2.14806	2.28075	3.182
FASN	62.7698	59.2836	38.3154	44.053	61.8739
GRWD1	31.9025	25.7302	13.701	19.4897	29.7287
ZEB1	75.327	59.3163	38.4625	38.599	62.1413
NKD1	5.96248	5.73306	2.68089	2.48894	4.59564
MYC	50.6089	37.5477	23.7384	27.7704	40.7409
PAPLN	4.25816	2.67124	1.75624	2.33291	7.57384
PFAS	11.8542	9.64784	6.18662	7.03193	10.9434
C2orf68	6.14857	3.53688	2.69249	3.29841	5.0548
TUBE1	3.06659	2.4582	1.11903	1.61214	2.34458
CCSER2	51.7614	42.4155	26.1808	26.9679	37.3283
PRIM2	35.6477	25.8012	15.459	21.814	27.0037
SRSF1	87.6723	52.9877	36.4703	40.9002	56.8831
ILF3	69.0547	50.5399	31.0497	40.9621	54.9645
HNRNPA2B1	464.224	323.16	205.164	260.899	401.06
STMN1	247.427	163.338	92.3562	134.757	203.956
CSE1L	82.9081	55.3993	35.0238	44.9986	61.9452
RANBP17	1.70539	1.38174	0.929247	1.1299	2.02482
CD93	5.89692	5.19465	1.91087	1.86961	8.50908
RFC3	56.3742	40.5403	24.3049	34.3714	53.2097
MBD4	2.02291	1.25867	0.885321	1.14743	1.64972
VARS	56.406	48.5971	27.4392	35.1726	54.6407
CMSS1	16.1212	18.0567	8.1636	11.6308	17.1798
PHF5A	39.273	36.6924	20.8329	24.9901	39.6239
RRM2	177.156	120.853	67.5477	99.3401	152.017
LRTOMT	2.63077	2.52307	2.27979	1.48697	2.80605
GNL3	58.5624	42.781	25.8998	31.2967	47.8271
XRCC2	10.6079	7.23806	5.36111	7.05822	8.79059
NUP62	44.9498	34.6703	21.146	26.4356	39.1827
DHH	6.47964	5.20783	2.3394	3.45852	8.17231
CENPQ	39.4044	25.4823	17.299	18.0059	27.7252
BOK	18.9956	22.342	9.59306	13.5742	22.945
SSRP1	163.815	128.941	77.621	98.6474	149.291
PSAT1	217.665	170.687	115.747	119.805	188.028
RHNO1	27.8365	22.8458	13.3314	16.7853	26.568
STK32C	3.65602	5.5846	1.86402	2.58017	4.43639
PPM1G	121.306	88.6291	57.3747	73.0088	114.93
TIPIN	79.746	59.4154	33.3389	43.7101	64.3089
SRSF7	81.3962	58.1782	34.9745	43.3959	65.7797
POLR1B	10.9866	9.06906	5.84492	6.87372	10.7741
MYBBP1A	71.999	60.1964	35.165	46.2866	68.4036
VASH1	42.5353	34.6936	21.4735	29.3452	73.5389
MSH2	26.5746	19.0161	10.9909	14.6747	20.0367
RPL30	76.7626	55.7588	32.0996	37.0907	71.2223
GCAT	18.2242	11.3681	6.73445	10.0367	13.9594
SACS	0.843565	0.563633	0.710618	0.579953	1.26434
SNRNP35	18.3949	15.5672	8.91544	10.0798	15.9874
FTSJ3	53.7666	42.2643	25.1141	34.6323	48.3579
HNRNPA3	77.9209	52.7846	33.7097	38.09	62.0139
EGFR	56.894	44.3433	27.7644	32.8742	41.9429
CENPJ	5.64174	4.38277	2.55097	3.23032	4.09058
NEDD1	15.5879	10.7322	6.4766	9.01103	12.6355
ELAVL2	3.12768	2.36116	1.47084	1.72038	2.30367
PARP1	77.1058	59.6372	38.9501	46.5591	71.6391
EXOSC2	29.6137	23.2433	13.7764	18.6782	27.2212
GJC1	18.0868	14.1513	8.42844	11.5744	13.658
CDKN2C	51.3056	41.5786	24.4451	30.2087	48.8063
NUP188	21.0275	17.5493	12.4397	13.1829	20.0104
TAF1D	21.6859	14.681	9.8896	10.5845	14.814
UTY	0.0146057	0	0	0	2.40148
TMEM97	75.0876	43.7301	34.0734	37.6267	55.9845
PGM2L1	1.79415	1.29328	0.9833	0.95373	1.24889
IPO5	92.3565	67.3428	46.0439	55.6179	87.1063
RFC1	36.3565	24.1601	16.4969	21.7604	30.4278
HMGN5	46.1701	33.4562	18.2336	24.2208	38.2278
SPAG4	2.11576	2.31384	0.775268	1.70814	1.90834
ZFP41	13.839	9.36691	6.6545	7.95274	12.8341
MNS1	15.2303	11.2559	6.10068	11.7382	18.8635
GINS2	53.9298	46.6507	22.8081	35.1916	51.6753
TAF5L	16.6446	13.8	8.35558	10.108	15.215
CASP8AP2	7.72748	5.54204	3.79615	4.23102	6.52974
RANGAP1	102.916	74.4893	44.189	62.36	92.3263
EIF4EBP2	57.4193	41.0405	30.8739	36.5093	56.4299
U2AF2	123.668	103.766	62.105	75.5887	106.178
RBL1	14.2005	10.6956	6.56115	8.02341	12.2206
HNRNPAB	415.788	330.73	177.972	229.533	348.907
SIN3A	23.6534	17.3382	11.6495	13.9262	19.3782
SNRPA1	65.0759	48.2969	27.1076	35.4349	54.6832
TCOF1	18.6906	16.184	9.35742	11.5321	16.7766
PIGA	5.27155	3.32162	2.43501	2.41138	3.93002
METTL3	20.6437	16.7651	10.5163	13.3322	18.9424
PAN2	13.8713	10.6457	7.2551	7.9204	14.3651
QSER1	9.0981	6.92974	5.34454	5.53977	8.7716
LIN9	11.2403	7.03261	4.50738	5.79667	7.58791
LMO3	3.31929	1.9918	1.09875	1.43977	4.53098
DRAXIN	6.04775	2.42036	0.81058	0.522756	2.89086
UBE2T	26.5423	16.7647	9.93415	12.5608	20.0382
HIP1	140.547	122.548	87.2407	88.7429	137.523
HES5	2.12474	1.19287	0.628138	0.814936	2.31829
SEMA3A	10.603	8.06573	5.03282	5.51843	10.9879
RANBP1	291.334	237.78	127.657	166.607	247.866
WDR43	40.4905	30.8477	18.8395	22.7847	33.9277
CNTROB	10.4304	7.59434	4.78886	6.24874	8.7501
ACY1	22.5587	17.4945	11.3761	13.2707	19.4759
EIF5A	689.429	522.446	310.463	385.964	537.886
CCDC77	10.7658	7.27084	4.48106	5.87818	8.46478
NRF1	19.3123	13.8167	8.61812	12.0958	15.6777
NUP153	23.1038	17.0117	12.8485	13.4349	19.8355
CCDC82	4.87493	3.67606	2.26063	2.84441	3.79773
STARD4	36.2711	19.1983	15.7113	15.8868	24.3858
DHCR7	88.4445	52.6667	39.6287	47.5783	72.9909
SLBP	36.2012	27.3868	16.7884	20.7219	27.5096
ABCB6	16.0455	13.6038	8.22366	10.3693	15.7288
KIFC1	13.2888	11.4683	6.36394	8.66772	12.3301
IPO11	30.9555	21.8867	13.607	17.6612	24.5748
HNRNPF	318.417	232.567	146.235	187.018	274.572
DHCR24	82.5631	67.7187	43.6188	54.5462	78.7094
FBL	15.3087	12.2285	7.61534	8.4147	12.5659
L3MBTL2	21.8079	16.8194	10.3717	14.1806	19.5637
IDI1	147.128	86.1937	56.0801	67.6087	97.8587
CCNA1	1.14357	0.523827	0.519819	0.494161	0.959194
DUS4L	7.52584	5.14084	3.02423	3.79675	5.98467
SMPD3	2.22645	2.34673	1.44285	1.52074	2.30295
PRMT5	65.283	48.9004	31.9506	39.6845	50.5191
CELF2	26.4015	21.5419	12.8678	14.7352	17.9786
ZC3HAV1L	1.83472	1.2195	0.820995	0.955815	1.35979
IMPDH2	20.9825	17.8786	10.1728	12.9482	19.7199
EMG1	105.637	82.1868	46.6401	63.629	109.721
H1FX	44.6466	45.0929	20.7657	29.913	41.9903
ALPL	14.5518	10.0369	7.20756	10.0498	18.0091
DYNLRB2	2.6325	3.92386	0.971366	2.67738	1.9385
TARDBP	45.8533	31.8866	21.454	25.4811	37.4827
ARV1	4.65945	4.2903	2.60235	2.90528	5.24433
BZW2	96.7434	69.4419	47.1339	51.5821	77.076
ALKBH1	9.10455	6.74631	4.61558	5.30465	8.95512
ZNF676	1.82244	1.41618	1.03846	1.03434	1.14348
HLX	5.52017	4.70234	1.78138	3.14747	6.27136
RBM14	31.3045	24.2963	16.4863	19.3007	27.6795
SLC10A7	8.76888	6.51497	5.21733	5.08486	7.32464
PKD1	24.1874	33.2407	17.9352	22.4617	36.865
METTL1	27.4149	19.4053	12.4349	17.4309	24.0287
CEP135	5.16564	4.12097	2.27928	3.20207	4.83109
GEMIN4	13.1595	9.55882	6.14236	7.86256	12.8831
RAB26	62.5458	74.5665	20.799	48.4248	69.239
FAM212B	79.2157	73.3164	44.3417	58.1138	85.5226
CNOT3	24.1952	19.5241	12.384	15.1502	20.9549
HNRNPM	185.568	154.192	92.3981	115.368	155.603
PPIL1	55.1207	47.3392	27.147	36.7803	53.515
ZFP69	1.75025	1.44524	0.844045	1.0445	1.38493
PWP2	9.51903	7.76795	4.57122	5.90315	9.35013
HIST1H2AC	0.845335	1.320452	0.871132	1.818876	1.801997
XRCC3	4.65501	4.0361	2.66704	3.3638	5.40692
H2AFY	88.3895	69.5965	41.5484	50.3902	80.3141
PRPF3	17.8559	13.961	9.23204	10.967	15.1489
PTTG1	136.181	105.889	60.0494	78.9982	117.499
UNC79	2.54236	2.95956	2.05261	1.81722	3.27749
NPM3	14.5238	13.417	7.55951	7.94222	11.9566
WDR12	6.37678	4.96417	3.1903	3.91177	5.71161
DSN1	16.9812	11.7819	8.20936	10.0525	14.1128
MASTL	9.07807	5.78348	4.08503	5.60485	7.38958
FAM83D	26.2396	20.3576	11.6015	15.7095	24.5645
HECTD2	14.4367	11.7432	5.32376	8.00248	8.07728
HEATR1	9.47898	7.6285	5.36912	6.0239	9.58504
NIN	9.44621	8.36233	5.45461	5.9453	9.55435
NEXN	3.33928	2.30342	1.34767	1.60162	2.56363
RBM3	47.6039	26.8141	21.3689	21.4823	26.2784
RFC2	59.4406	46.7873	31.8227	35.675	62.2067
DPF1	13.1353	13.1551	6.65632	8.04737	12.5908
ZGRF1	2.18314	1.46457	1.04468	1.30663	1.98092
CCBE1	5.49237	5.61921	3.97783	2.51512	3.85893
NCOR2	39.1588	47.6628	26.5999	31.9515	33.1167
PTMA	541.646	413.177	235.469	282.477	393.387
PPRC1	15.3903	10.9449	7.72904	9.3039	12.5794
KAT2A	38.4815	32.7154	19.9231	24.8171	36.4892
AKR1B1	9.8889	9.24048	5.09699	6.24842	9.99752
ISG20L2	22.4813	16.9614	11.6031	13.0404	18.8564
TRUB1	6.49647	4.97539	3.39701	3.52077	6.00658
TRIM28	145.279	120.993	77.304	92.715	127.563
GAMT	29.2539	20.0965	13.011	15.7653	21.2798
DDX18	16.0663	11.775	7.3181	10.4164	14.2835
USP49	4.61144	3.31402	2.88798	2.82594	4.59022
BOP1	47.9545	40.2155	25.7075	33.5698	47.9171
IPO7	87.0028	54.0536	42.322	45.7445	66.1495
ADCYAP1R1	57.4627	49.3527	29.6736	31.9473	48.321
CLP1	7.03057	5.23826	3.12609	4.5527	5.65566
FANCL	12.8773	9.78915	6.26146	7.83839	8.91761
TFDP1	51.0714	36.4626	25.4467	30.935	44.6837
POLH	21.8384	13.0389	9.55004	12.263	16.1173
CTU1	6.47454	6.13022	3.72853	4.52846	5.28191
RAD52	4.99105	4.6194	3.23543	3.04408	4.90766
BEND3	5.01261	4.41549	2.73279	3.46618	5.10884
NUP133	16.8812	12.118	8.52146	10.1621	16.0151
CDK4	469.934	362.317	230.447	278.474	426.408
INTS4	35.3286	27.1495	20.2162	20.9032	24.8651
PROB1	3.72941	4.8168	2.53572	3.16062	3.56285
USP37	7.14682	5.4676	3.87506	4.2557	6.64263
ALYREF	93.3854	80.4587	43.0466	57.7058	76.6565
SERPINB5	1.12389	1.21097	0.661731	0.704081	1.17474
SARS2	13.6974	10.6736	6.95104	8.48094	11.2105
CENPP	19.567	11.8816	7.13395	9.21845	13.3595
REEP6	4.5034	3.7616	3.16169	3.14069	4.59491
SUPT16H	57.8931	43.5835	28.5463	35.2256	53.5535
TERF1	10.4711	5.27481	4.02609	4.42993	6.65771
NOP16	30.761	24.4561	14.3872	18.759	24.8808
WDR36	32.9955	24.9555	16.2255	20.0209	28.4055
MYLK	6.19581	5.64911	4.07278	4.32089	6.59986
ZBTB10	4.48958	3.67009	2.05337	2.4116	2.73223
WDR46	28.3385	25.5721	14.6746	20.2962	27.0763
C15orf41	6.43248	4.91552	3.5032	3.35514	5.91341
RNF26	49.9765	38.7282	24.4924	31.8262	45.5032
ENKD1	15.0422	14.1565	7.05745	10.038	14.3654
CDHR1	1.0121	0.927729	0.498512	0.781802	0.802057
PPP1R14B	246.95	270.03	122.846	163.865	226.465
TTF2	11.597	8.57128	6.45593	7.4272	11.0471
BAZ1B	39.8957	36.6346	24.0197	28.024	39.3735
KPNB1	145.345	112.488	79.5838	91.8731	132.054
FOXRED2	6.10452	4.37905	2.83656	3.46739	5.76263
HAUS8	20.269	18.3413	11.9991	13.2219	20.3515
ATIC	51.9121	38.0906	24.5158	32.1878	44.3056
MSANTD2	6.84162	5.10561	3.53024	4.43798	5.75332
PMS1	5.35245	3.7822	2.57238	2.63285	4.6176
RAN	167.894	123.438	80.2912	97.2534	149.126
PKN3	1.99789	1.6353	0.777287	1.32069	2.31295
CIT	4.58989	3.3785	2.6114	3.28166	5.02627
KAT6A	27.3773	23.2532	17.4179	18.3677	24.8018
LRRC10B	0.867683	1.0036	0.516689	0.50721	0.973012
RNASEH2B	35.0479	23.6009	18.5041	17.4478	27.2839
SRSF3	96.7715	66.4515	46.4179	47.6908	68.6806
GPD1	49.2629	41.6517	27.4936	35.7828	47.6884
DNAAF2	12.3487	10.372	5.87272	7.72608	11.3119
UMPS	24.8519	17.2056	12.1282	14.6884	20.936
WDR5	33.4529	26.6518	17.9119	20.7858	29.7763
THOP1	35.6753	33.1728	18.4115	25.8736	33.838
NOVA2	4.87972	4.84938	3.34177	3.44429	4.69972
PGAP1	5.3387	3.88985	2.89716	2.90223	4.02699
PIK3C2B	1.26872	1.29035	0.826899	0.760636	1.14826
WDR75	26.9169	20.217	13.9643	15.4421	23.7809
TEX10	16.0715	10.681	8.1651	9.44203	13.0166
ANKRD10	18.2704	16.0995	10.601	11.483	15.8905
POLG	52.4793	49.0885	35.0845	33.3092	48.77
JPT2	48.2574	34.7709	24.2742	33.8326	45.3696
FPGS	13.6053	11.2416	7.08447	9.17934	12.2313
C3orf67	6.8833	6.09386	4.03757	4.10234	5.50119
SDAD1	10.8541	8.71709	5.7668	6.74176	9.82826
SFPQ	218.413	164.34	111.87	128.097	178.021
PUS10	9.20747	6.31255	4.6471	4.9563	6.89037
EXOSC7	32.4471	28.5752	15.2263	22.3243	32.4086
TDP1	28.4886	24.1992	16.0508	18.1666	28.0095
NUP155	9.98746	8.12527	5.64362	6.49389	9.90624
TMC4	1.11933	0.596986	0.625339	0.702184	1.16805
ERI2	10.4676	6.37672	4.56037	6.55601	8.41979
ORC6	38.522	26.665	16.8526	21.9047	29.6368
NKRF	11.0157	8.23642	5.98601	5.60937	8.51383
NTSR2	6.62855	2.79581	2.46953	2.21099	2.69545
CD1D	10.6869	10.1568	5.16868	8.86406	12.9395
APOO	7.84981	4.33025	3.95741	3.17732	4.24824
PRMT7	30.1993	24.095	15.1298	19.733	29.5452
PHF6	24.3334	14.2918	11.7728	12.9764	17.7653
HNRNPDL	95.669	76.1757	46.2933	57.4709	82.1667
TAMM41	26.4014	20.7735	11.8535	15.3826	24.3489
CEP57	20.9862	15.9037	9.81366	12.5987	18.0993
DLL1	5.64566	3.19939	2.39842	2.73123	5.7375
NPTX1	100.976	105.263	46.2939	72.8713	92.2947
PRX	1.48445	1.55232	0.980012	1.02634	1.50179
C12orf45	25.758	21.677	13.1486	18.4344	25.0888
SAMHD1	14.5181	11.9872	8.22506	9.13875	13.5561
ZNF704	8.50958	8.47024	6.7898	6.19457	10.1703
NONO	195.249	138.876	96.0732	117.217	148.744
AMOTL1	41.2695	37.8662	28.5223	28.0789	44.9914
CARM1	34.8642	26.057	16.542	23.0423	30.3853
MAP2	129.8	93.7823	67.9025	71.8628	96.6928
NAA10	57.0641	41.9847	24.7638	35.6837	53.4528
DPH5	13.6583	10.1954	6.57497	8.2929	12.4703
CRYBG3	2.58001	2.25359	1.43351	1.78867	2.61984
SHQ1	6.79714	5.33531	3.28288	4.11138	6.12294
EXOSC1	22.1079	16.8581	10.8644	12.8616	18.9173
MYEF2	50.2093	36.3416	24.6163	29.0888	38.434
HNRNPU	303.457	247.267	156.09	191.984	264.308
U2AF1	37.8546	27.1564	19.4902	20.555	30.1637
SF3B3	55.4142	47.824	33.1689	40.0672	52.8489
PSD	3.64337	5.15505	2.46374	3.48518	5.62191
TRIM62	49.9912	50.8718	36.2303	32.3918	46.5695
FDPS	80.724	58.5615	39.2268	43.776	68.5692
CDCA4	13.5124	12.3963	6.56748	8.11265	11.4915
ATP6V1E2	1.21632	1.12166	0.55984	0.791215	0.578535
NOC2L	65.5254	60.6443	35.8969	46.3889	64.9527
CCNJL	6.88199	5.81277	3.60802	4.66884	5.31313
CNOT6	63.5787	43.2707	30.1284	34.8947	47.3242
MED12L	3.45809	2.77286	2.5881	2.28805	3.54162
KIAA1211	14.5831	13.0397	9.34682	9.93856	15.3596
SNRNP40	57.9175	46.6017	27.8107	36.2294	50.6469
WIZ	17.8822	16.1821	11.3218	11.9945	17.254
ACAP3	29.2653	34.0102	21.4168	22.8818	30.9425
UTP14A	21.8022	17.0741	11.8361	12.629	18.0002
SRM	119.573	99.7293	64.3371	79.7455	108.257
KLF12	8.36768	5.32416	5.34729	4.85148	7.25651
FSBP	2.46719	1.07534	0.683767	1.15063	1.16624
ZNF710	12.4226	11.8752	7.47718	8.70843	11.6423
SMCHD1	23.4353	16.8866	12.7641	13.6994	20.6405
LGR5	4.28932	2.80379	2.33315	2.45623	6.0115
CDK2AP1	270.38	204.326	145.984	152.529	212.346
C1orf35	18.0177	16.5435	9.33659	11.9142	15.0362
ASIC1	9.08414	7.76307	6.56453	5.17504	8.05967
PPP1R9A	7.20261	6.2785	4.65281	4.63944	6.15158
TUBG1	73.942	59.6004	36.7919	50.5561	69.2647
CCNE1	28.218	23.5883	14.1522	19.2389	25.5605
ASXL2	6.98938	5.40576	4.20567	4.38523	5.93282
RALY	196.779	162.213	105.975	129.142	176.818
RBMX	48.5031	35.5348	23.2399	30.6298	40.821
GRM5	33.4576	25.6975	19.4531	23.1953	31.8259
TUBGCP6	5.79027	4.38872	3.30554	4.11928	5.61382
RFWD3	14.7969	9.43107	7.43379	8.49514	11.5965
METTL13	8.55169	7.18077	4.47272	6.87948	9.52028
KIAA0895	3.26094	3.13814	1.86752	1.84436	3.56525
SNCAIP	6.88656	6.84568	4.21519	3.57304	6.92525
HAUS1	40.2447	29.8855	18.7393	23.2215	34.2275
METTL4	8.40491	4.28292	4.00351	3.86471	6.14753
CCDC24	1.83212	2.01986	1.28153	1.61776	2.45274
MAB21L1	3.84881	2.51436	0.794691	2.41405	0.359139
UTP20	9.04156	8.92097	5.98766	6.4219	8.99679
PLCB3	28.0847	25.0971	17.4992	19.6302	27.0455
E2F1	18.6442	13.7412	9.29555	10.6582	14.9894
RUVBL2	98.553	79.5039	44.9712	59.047	85.0296
CTCF	44.3004	34.7467	25.1145	27.9718	38.2425
PTBP1	85.111	67.6806	45.8725	52.4232	70.5653
HSPA1L	1.23418	0.711666	0.622602	0.808556	0.803565
PRPF4	12.1751	9.38206	6.71004	7.55961	10.6982
HDDC3	48.0233	50.5725	26.7388	26.5948	53.5932
SET	94.5089	79.5564	48.905	55.4014	75.5728
BMS1	22.862	18.3736	12.1113	14.2487	19.8738
NHP2	125.523	109.131	57.1678	80.4253	119.805
NAT10	16.0127	11.7384	8.89507	9.2487	12.8753
DHX15	115.543	76.7809	59.3891	66.7291	90.1632
PDS5A	29.7461	21.7761	16.3334	19.0838	27.1274
MAPK7	29.0686	30.0036	19.6691	20.0692	27.7709
SRSF2	192.741	167.994	93.9848	117.86	156.145
MRE11	13.2521	9.69768	6.06693	8.4737	11.5704
TIA1	17.9953	13.6481	9.67416	11.847	16.2227
KTI12	22.0282	20.302	11.08	14.671	20.7755
FUBP1	40.8015	29.4113	20.897	23.4163	30.9675
C16orf59	7.25179	6.51537	4.12677	4.75647	7.02777
ACLY	136.131	96.4672	69.3301	81.0082	118.624
HJURP	8.42687	6.11555	4.60691	5.57917	8.50503
VAC14	31.8108	24.3068	17.5483	21.4433	29.2175
SKA2	23.7097	19.7589	12.8973	14.7319	21.0694
NUDT1	21.8958	24.6857	12.5151	18.6484	26.9221
WDR4	10.6649	9.99751	6.54917	8.36352	12.8265
UTP15	11.8407	8.00953	6.20375	6.71834	10.1277
NOP10	92.2894	72.6729	49.7183	57.0381	83.9514
ORC2	26.98	19.8444	14.8595	17.0084	25.3682
EP400	10.3231	10.9864	8.44583	7.57903	11.2476
MPHOSPH10	36.015	25.6424	17.1359	18.9029	27.9331
FASTKD2	10.8181	7.64468	5.84154	6.87075	9.57025
KMT2D	2.64534	4.00934	2.72888	2.5879	3.767
LTA4H	90.1993	59.1677	40.5639	46.5813	55.8167
COL13A1	0.0409668	1.17948	0.455193	0.440402	0.312616
ZNF692	8.17629	7.27671	4.76842	5.5177	8.27376
SOX12	21.617	21.5237	14.0877	13.992	20.6249
HNRNPR	16.2041	13.3799	8.63355	10.4133	13.8437
C7orf50	19.5055	14.8214	8.91112	13.0088	17.4046
BCL2L12	18.0475	11.2906	4.99552	10.341	14.6562
EIF4E	65.977	47.8504	33.1714	37.3496	50.5537
